CMDLINE python test.py cpp_out.txt
MEM 102.484375 1676501644.1988
MEM 102.484375 1676501644.2992
MEM 102.484375 1676501644.3995
MEM 102.484375 1676501644.4999
MEM 102.484375 1676501644.6002
MEM 102.484375 1676501644.7005
MEM 102.484375 1676501644.8009
MEM 102.484375 1676501644.9012
MEM 102.484375 1676501645.0015
MEM 102.484375 1676501645.1019
MEM 102.484375 1676501645.2022
MEM 102.484375 1676501645.3025
MEM 102.484375 1676501645.4029
MEM 102.484375 1676501645.5032
MEM 102.484375 1676501645.6036
MEM 102.484375 1676501645.7039
MEM 102.484375 1676501645.8043
MEM 102.484375 1676501645.9051
MEM 102.484375 1676501646.0054
MEM 102.484375 1676501646.1058
MEM 102.484375 1676501646.2061
MEM 102.484375 1676501646.3069
MEM 102.484375 1676501646.4072
MEM 102.484375 1676501646.5075
MEM 102.484375 1676501646.6079
MEM 102.484375 1676501646.7082
MEM 102.484375 1676501646.8085
MEM 102.484375 1676501646.9088
MEM 102.484375 1676501647.0092
MEM 102.484375 1676501647.1095
MEM 102.484375 1676501647.2099
MEM 102.484375 1676501647.3103
MEM 102.484375 1676501647.4106
MEM 102.484375 1676501647.5110
MEM 102.484375 1676501647.6113
MEM 102.484375 1676501647.7117
MEM 102.484375 1676501647.8120
MEM 102.484375 1676501647.9124
MEM 102.484375 1676501648.0128
MEM 102.484375 1676501648.1132
MEM 102.484375 1676501648.2136
MEM 102.484375 1676501648.3139
MEM 102.484375 1676501648.4142
MEM 102.484375 1676501648.5146
MEM 102.484375 1676501648.6149
MEM 102.484375 1676501648.7152
MEM 102.484375 1676501648.8156
MEM 102.484375 1676501648.9159
MEM 102.484375 1676501649.0168
MEM 102.484375 1676501649.1171
MEM 102.484375 1676501649.2174
MEM 102.484375 1676501649.3178
MEM 102.484375 1676501649.4181
MEM 102.484375 1676501649.5184
MEM 102.484375 1676501649.6187
MEM 102.484375 1676501649.7191
MEM 102.484375 1676501649.8196
MEM 102.484375 1676501649.9199
MEM 102.484375 1676501650.0202
MEM 102.484375 1676501650.1206
MEM 102.484375 1676501650.2209
MEM 102.484375 1676501650.3213
MEM 102.484375 1676501650.4217
MEM 102.484375 1676501650.5220
MEM 102.484375 1676501650.6230
MEM 102.484375 1676501650.7234
MEM 102.484375 1676501650.8237
MEM 102.484375 1676501650.9240
MEM 102.484375 1676501651.0244
MEM 102.484375 1676501651.1247
MEM 102.484375 1676501651.2250
MEM 102.484375 1676501651.3254
MEM 102.484375 1676501651.4257
MEM 102.484375 1676501651.5261
MEM 102.484375 1676501651.6264
MEM 102.484375 1676501651.7267
MEM 102.484375 1676501651.8275
MEM 102.484375 1676501651.9279
MEM 102.484375 1676501652.0282
MEM 102.484375 1676501652.1285
MEM 102.484375 1676501652.2288
MEM 102.484375 1676501652.3293
MEM 102.484375 1676501652.4296
MEM 102.484375 1676501652.5299
MEM 102.484375 1676501652.6303
MEM 102.484375 1676501652.7306
MEM 102.484375 1676501652.8310
MEM 102.484375 1676501652.9313
MEM 102.484375 1676501653.0317
MEM 102.484375 1676501653.1320
MEM 102.484375 1676501653.2324
MEM 102.484375 1676501653.3327
MEM 102.484375 1676501653.4331
MEM 102.484375 1676501653.5334
MEM 102.484375 1676501653.6338
MEM 102.484375 1676501653.7341
MEM 102.484375 1676501653.8344
MEM 102.484375 1676501653.9348
MEM 102.484375 1676501654.0356
MEM 102.484375 1676501654.1361
MEM 102.484375 1676501654.2365
MEM 102.484375 1676501654.3368
MEM 102.484375 1676501654.4371
MEM 102.484375 1676501654.5375
MEM 102.484375 1676501654.6379
MEM 102.484375 1676501654.7382
MEM 102.484375 1676501654.8386
MEM 102.484375 1676501654.9389
MEM 102.484375 1676501655.0392
MEM 102.484375 1676501655.1396
MEM 102.484375 1676501655.2399
MEM 102.484375 1676501655.3403
MEM 102.484375 1676501655.4406
MEM 102.484375 1676501655.5409
MEM 102.484375 1676501655.6412
MEM 102.484375 1676501655.7416
MEM 102.484375 1676501655.8420
MEM 102.484375 1676501655.9423
MEM 102.484375 1676501656.0426
MEM 102.484375 1676501656.1429
MEM 102.484375 1676501656.2433
MEM 102.484375 1676501656.3436
MEM 102.484375 1676501656.4440
MEM 102.484375 1676501656.5443
MEM 102.484375 1676501656.6447
MEM 102.484375 1676501656.7450
MEM 102.484375 1676501656.8454
MEM 102.484375 1676501656.9457
MEM 102.484375 1676501657.0461
MEM 102.484375 1676501657.1464
MEM 102.484375 1676501657.2468
MEM 102.484375 1676501657.3471
MEM 102.484375 1676501657.4475
MEM 102.484375 1676501657.5478
MEM 102.484375 1676501657.6481
MEM 102.484375 1676501657.7485
MEM 102.484375 1676501657.8489
MEM 102.484375 1676501657.9492
MEM 102.484375 1676501658.0496
MEM 102.484375 1676501658.1499
MEM 102.484375 1676501658.2502
MEM 102.484375 1676501658.3506
MEM 102.484375 1676501658.4510
MEM 102.484375 1676501658.5513
MEM 102.484375 1676501658.6517
MEM 102.484375 1676501658.7520
MEM 102.484375 1676501658.8524
MEM 102.484375 1676501658.9527
MEM 102.484375 1676501659.0530
MEM 102.484375 1676501659.1534
MEM 102.484375 1676501659.2541
MEM 102.484375 1676501659.3544
MEM 102.484375 1676501659.4548
MEM 102.484375 1676501659.5551
MEM 102.484375 1676501659.6555
MEM 102.484375 1676501659.7558
MEM 102.484375 1676501659.8561
MEM 102.484375 1676501659.9565
MEM 102.484375 1676501660.0572
MEM 102.484375 1676501660.1576
MEM 102.484375 1676501660.2579
MEM 102.484375 1676501660.3587
MEM 102.484375 1676501660.4590
MEM 102.484375 1676501660.5600
MEM 102.484375 1676501660.6604
MEM 102.484375 1676501660.7608
MEM 102.484375 1676501660.8612
MEM 102.484375 1676501660.9616
MEM 102.484375 1676501661.0620
MEM 102.484375 1676501661.1623
MEM 102.484375 1676501661.2627
MEM 102.484375 1676501661.3630
MEM 102.484375 1676501661.4635
MEM 102.484375 1676501661.5638
MEM 102.484375 1676501661.6642
MEM 102.484375 1676501661.7645
MEM 102.484375 1676501661.8649
MEM 102.484375 1676501661.9653
MEM 102.484375 1676501662.0658
MEM 102.484375 1676501662.1662
MEM 102.484375 1676501662.2665
MEM 102.484375 1676501662.3669
MEM 102.484375 1676501662.4673
MEM 102.484375 1676501662.5676
