  .0169542101  .0339084201  .000789094026  2.15004736E-05
  .0339084201  .0508626302  .00115863732  2.99574302E-05
  .0508626302  .0678168403  .00122380452  2.9794296E-05
  .0678168403  .0847710503  .00105340509  2.83145879E-05
  .0847710503  .10172526  .000921712205  2.48071307E-05
  .10172526  .11867947  .000841158872  2.24139205E-05
  .11867947  .152587891  .00158984338  3.25611736E-05
  .152587891  .186496311  .00151243022  3.00413342E-05
  .186496311  .220404731  .00151250897  2.871936E-05
  .220404731  .254313151  .00151156395  2.84618849E-05
  .254313151  .305175781  .00228435633  3.50958764E-05
  .305175781  .356038411  .00250044169  3.80057867E-05
  .356038411  .423855252  .00360447446  4.64342136E-05
  .423855252  .491672092  .00394003625  5.10587246E-05
  .491672092  .576443142  .00548541429  6.33900593E-05
  .576443142  .678168403  .00725978324  7.54590393E-05
  .678168403  .796847873  .00918432207  8.71609127E-05
  .796847873  .932481554  .0113582289  .000104217691
  .932481554  1.08506944  .0142329287  .000121267486
  1.08506944  1.25461155  .0171574803  .000136456566
  1.25461155  1.45806207  .0226049451  .000163543944
  1.45806207  1.6784668  .0267525123  .000186836199
  1.6784668  1.93277995  .0339676628  .000220395433
  1.93277995  2.23795573  .0448968513  .00026669118
  2.23795573  2.57703993  .0553714838  .000310541639
  2.57703993  2.96698676  .0709715124  .000369970509
  2.96698676  3.42475043  .0913741556  .000443050233
  3.42475043  3.95033095  .117666207  .000527856396
  3.95033095  4.5437283  .148517359  .000627087033
  4.5437283  5.23885091  .195059625  .000761246339
  5.23885091  6.03569878  .250261889  .000915616779
  6.03569878  6.95122613  .32599367  .00110354084
  6.95122613  8.00238715  .428655142  .00134989191
  8.00238715  9.20613607  .5569554  .0016542281
  9.20613607  10.5963813  .734455019  .00203210098
  10.5963813  12.190077  .968305854  .00249482643
  12.190077  14.0211317  1.27463576  .00306575685
  14.0211317  16.140408  1.68491697  .00375516696
  16.140408  18.56486  2.21475302  .0046241486
  18.56486  21.3623047  2.92851758  .00570792879
  21.3623047  24.5666504  3.86376472  .00703575985
  24.5666504  28.2626682  5.12216733  .00868380663
  28.2626682  32.5181749  6.81088878  .0107428989
  32.5181749  37.4009874  8.93605952  .0131290415
  37.4009874  43.0128309  11.8272527  .0162075648
  43.0128309  49.472385  15.6309057  .0199654416
  49.472385  56.898329  20.683497  .0246431313
  56.898329  65.4432509  27.3378295  .0304170709
  65.4432509  75.2766927  36.280984  .0377170523
  75.2766927  86.5681966  47.783257  .0462229049
  86.5681966  99.5551215  63.2352958  .0571216242
  99.5551215  114.491781  83.5744678  .0703280706
  114.491781  131.666395  110.686504  .08681065
