  .0169542101  .0339084201  .00219046911  .000614365508
  .0339084201  .0508626302  .00154048758  .000397989043
  .0508626302  .0678168403  .00175245088  .000326637257
  .0678168403  .0847710503  .000599861138  .000313369027
  .0847710503  .10172526  .000446507677  .000326083192
  .10172526  .11867947  .000844260333  .000310859938
  .11867947  .152587891  .00122298018  .000430395336
  .152587891  .186496311  .00172333216  .000404469191
  .186496311  .220404731  .00107277914  .000384768714
  .220404731  .254313151  .00119569596  .00037748372
  .254313151  .305175781  .00201112707  .000437181992
  .305175781  .356038411  .0012078291  .000416127988
  .356038411  .423855252  .00249649629  .000433705877
  .423855252  .491672092  .00192476811  .000407449275
  .491672092  .576443142  .00113069359  .00040919278
  .576443142  .678168403  .00187024988  .000407848905
  .678168403  .796847873  .00152109995  .000430577178
  .796847873  .932481554  .0019158529  .000434279768
  .932481554  1.08506944  .00178867271  .000436653947
  1.08506944  1.25461155  .00143878302  .000428704368
  1.25461155  1.45806207  .00176477447  .000453852752
  1.45806207  1.6784668  .0018914367  .000452386671
  1.6784668  1.93277995  .00107238725  .000509555278
  1.93277995  2.23795573  .00178543459  .000515324538
  2.23795573  2.57703993  .000641413406  .000532786691
  2.57703993  2.96698676  .00151805192  .000614050741
  2.96698676  3.42475043  .00225925944  .000657079035
  3.42475043  3.95033095  .00239548789  .000770937005
  3.95033095  4.5437283  .00226853668  .00078072447
  4.5437283  5.23885091  .00174502901  .00108302151
  5.23885091  6.03569878  .000192672289  .0013480575
  6.03569878  6.95122613  .00382017476  .00147520699
  6.95122613  8.00238715  .001204374  .00205132694
  8.00238715  9.20613607  .0037464695  .00229285338
  9.20613607  10.5963813 -.00388461275  .00253656361
  10.5963813  12.190077  .0042780638  .00316334929
  12.190077  14.0211317 -.00399778439  .00660134412
  14.0211317  16.140408  .00672722256  .0043256566
  16.140408  18.56486  .0034707844  .00694940679
  18.56486  21.3623047 -.00642707442  .0147955718
  21.3623047  24.5666504 -.00107656459  .0115327579
  24.5666504  28.2626682 -.0335809863  .22269433
  28.2626682  32.5181749 -.00821667027  .222861307
  32.5181749  37.4009874  .00702443986  .0121782018
  37.4009874  43.0128309  .0459749637  .222139087
  43.0128309  49.472385  .040844136  .222320925
  49.472385  56.898329 -.0510723392  .222218244
  56.898329  65.4432509 -.0524511974  .222322864
  65.4432509  75.2766927 -.0499589194  .0247527243
  75.2766927  86.5681966  .0510408568  .0212710866
  86.5681966  99.5551215  .0435982687  .222103631
  99.5551215  114.491781  .0634989608  .222123572
  114.491781  131.666395 -.0482890412  .00963233202
